"feature" "activityID" "activity" "subjectID" "Mean" "MeanFreq" "StdDev"
"1293" "tBodyAcc" 2 "WALKING_UPSTAIRS" 3 0.0394480228583051 NA -0.223749986785876
"1294" "tBodyAcc" 2 "WALKING_UPSTAIRS" 4 0.041558937212859 NA -0.21458691037141
"1295" "tBodyAcc" 2 "WALKING_UPSTAIRS" 5 0.0428203468282269 NA -0.0565467657652482
"1296" "tBodyAcc" 2 "WALKING_UPSTAIRS" 6 0.0396347926022222 NA -0.07145947214
"1297" "tBodyAcc" 2 "WALKING_UPSTAIRS" 7 0.0257911112379085 NA -0.255566007546405
"1298" "tBodyAcc" 2 "WALKING_UPSTAIRS" 8 0.0385055061544715 NA 0.0994146124422764
"1299" "tBodyAcc" 2 "WALKING_UPSTAIRS" 9 0.0392357872525102 NA -0.305694888303401
"1300" "tBodyAcc" 2 "WALKING_UPSTAIRS" 10 0.0448519801787234 NA -0.0803397647652482
"1301" "tBodyAcc" 2 "WALKING_UPSTAIRS" 11 0.0422209535302469 NA -0.181779953357407
"1302" "tBodyAcc" 2 "WALKING_UPSTAIRS" 12 0.0464243727326923 NA -0.276888292569231
"1303" "tBodyAcc" 2 "WALKING_UPSTAIRS" 13 0.0348991494332727 NA -0.136341463912727
"1304" "tBodyAcc" 2 "WALKING_UPSTAIRS" 14 0.0432341863812963 NA 0.202272231493827
"1305" "tBodyAcc" 2 "WALKING_UPSTAIRS" 15 0.0414942482888889 NA -0.136626677522222
"1306" "tBodyAcc" 2 "WALKING_UPSTAIRS" 16 0.0391820301270588 NA -0.230033467456209
"1307" "tBodyAcc" 2 "WALKING_UPSTAIRS" 17 0.0361499216827778 NA -0.102115269926597
"1308" "tBodyAcc" 2 "WALKING_UPSTAIRS" 18 0.043513080710358 NA -0.301898932775862
"1309" "tBodyAcc" 2 "WALKING_UPSTAIRS" 19 0.0202218465408333 NA -0.0476202410566667
"1310" "tBodyAcc" 2 "WALKING_UPSTAIRS" 20 0.0342828548712418 NA -0.0643806009196078
"1311" "tBodyAcc" 2 "WALKING_UPSTAIRS" 21 0.0386861366085106 NA -0.11690958058227
"1312" "tBodyAcc" 2 "WALKING_UPSTAIRS" 22 0.0346594722384127 NA 0.0746760571616667
"1313" "tBodyAcc" 2 "WALKING_UPSTAIRS" 23 0.0302400504417647 NA -0.0327476835252941
"1314" "tBodyAcc" 2 "WALKING_UPSTAIRS" 24 0.0434781841188701 NA -0.238934951067797
"1315" "tBodyAcc" 2 "WALKING_UPSTAIRS" 25 0.0415995395552821 NA -0.326462143333333
"1316" "tBodyAcc" 2 "WALKING_UPSTAIRS" 26 0.0408615178564242 NA -0.20759217308
"1317" "tBodyAcc" 2 "WALKING_UPSTAIRS" 27 0.040714827772549 NA -0.207052610560131
"1318" "tBodyAcc" 2 "WALKING_UPSTAIRS" 28 0.0375158072415686 NA -0.224934407018301
"1319" "tBodyAcc" 2 "WALKING_UPSTAIRS" 29 0.0391586492680272 NA -0.0364518314591837
"1320" "tBodyAcc" 2 "WALKING_UPSTAIRS" 30 0.0404623262025128 NA -0.150956276447282
"1321" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 1 0.057234541629932 NA -0.0774449394348912
"1322" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 2 0.0460469966148936 NA 0.068803520777305
"1323" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 3 0.0523094112842857 NA -0.150933555112925
"1324" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 4 0.0544619321496296 NA -0.22886358415963
"1325" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 5 0.0615743070453901 NA 0.0133059170843972
"1326" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 6 0.0500996872914583 NA 0.141214122013264
"1327" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 7 0.0555785113716312 NA -0.045245919137234
"1328" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 8 0.0515933621061404 NA 0.167227553326316
"1329" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 9 0.0614987128990714 NA -0.000877911771428571
"1330" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 10 0.0531826399991228 NA 0.0387517130767544
"1331" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 11 0.0542419032854348 NA -0.0369193694847826
"1332" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 12 0.0512936327548806 NA -0.0905911927101449
"1333" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 13 0.0595137426538298 NA -0.0862049185010638
"1334" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 14 0.0601916525454815 NA 0.282759302364444
"1335" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 15 0.0546807689062698 NA 0.103673748984127
"1336" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 16 0.0524410795546099 NA 0.0238978515843972
"1337" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 17 0.0626463561028986 NA -0.0347112000280435
"1338" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 18 0.0560606558956364 NA -0.325152912787879
"1339" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 19 0.0381328619012906 NA 0.397018655726496
"1340" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 20 0.0606334292287407 NA 0.176836119124444
"1341" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 21 0.0619909394680741 NA 0.151296845362963
"1342" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 22 0.0524144156974907 NA 0.0875692337407407
"1343" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 23 0.0582912980556173 NA 0.127432353818889
"1344" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 24 0.0564131179350909 NA -0.130302062689697
"1345" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 25 0.0543734123141954 NA -0.284089973341954
"1346" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 26 0.0534063845774067 NA -0.040827912164
"1347" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 27 0.0570500153651515 NA -0.0568680850674242
"1348" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 28 0.0543433519471015 NA -0.0196074256913043
"1349" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 29 0.0600217425125 NA -0.0594192881423611
"1350" "tBodyAcc" 3 "WALKING_DOWNSTAIRS" 30 0.0552580382383333 NA -0.100769604805376
"1351" "tBodyAcc" 4 "SITTING" 1 0.0517950318395035 NA -0.946477980425532
"1352" "tBodyAcc" 4 "SITTING" 2 0.0507270285181159 NA -0.965784983478261
"1353" "tBodyAcc" 4 "SITTING" 3 0.0517788934634615 NA -0.900912702820513
"1354" "tBodyAcc" 4 "SITTING" 4 0.0528335396273333 NA -0.93424563956
"1355" "tBodyAcc" 4 "SITTING" 5 0.0517510013363636 NA -0.937124961098485
"1356" "tBodyAcc" 4 "SITTING" 6 0.0506865324054545 NA -0.943214720606061
"1357" "tBodyAcc" 4 "SITTING" 7 0.0491996879543056 NA -0.9128853381875
"1358" "tBodyAcc" 4 "SITTING" 8 0.0521016391971015 NA -0.948637059876812
"1359" "tBodyAcc" 4 "SITTING" 9 0.0486438325666667 NA -0.888123689693333
"1360" "tBodyAcc" 4 "SITTING" 10 0.0504387119443827 NA -0.956236112518518
"1361" "tBodyAcc" 4 "SITTING" 11 0.0496101391144654 NA -0.957522954025157
"1362" "tBodyAcc" 4 "SITTING" 12 0.0509702323629412 NA -0.950270636993464
"1363" "tBodyAcc" 4 "SITTING" 13 0.057068219714966 NA -0.955718410816327
"1364" "tBodyAcc" 4 "SITTING" 14 0.0569611439907407 NA -0.938004262598765
"1365" "tBodyAcc" 4 "SITTING" 15 0.0491744264553672 NA -0.952943181355932
"1366" "tBodyAcc" 4 "SITTING" 16 0.0604594588855072 NA -0.959368574975845
"1367" "tBodyAcc" 4 "SITTING" 17 0.0498588868364583 NA -0.974010576979167
"1368" "tBodyAcc" 4 "SITTING" 18 0.0508320383245614 NA -0.982282945555556
"1369" "tBodyAcc" 4 "SITTING" 19 0.0494611339442922 NA -0.959558740684932
"1370" "tBodyAcc" 4 "SITTING" 20 0.0516509580208586 NA -0.949436986818182
"1371" "tBodyAcc" 4 "SITTING" 21 0.0503602528443137 NA -0.972740903294118
"1372" "tBodyAcc" 4 "SITTING" 22 0.0518032028505376 NA -0.941363603792097
"1373" "tBodyAcc" 4 "SITTING" 23 0.0520493569186274 NA -0.942708528735294
"1374" "tBodyAcc" 4 "SITTING" 24 0.0524363729755882 NA -0.967968613382353
"1375" "tBodyAcc" 4 "SITTING" 25 0.0515371203938462 NA -0.968163332610256
"1376" "tBodyAcc" 4 "SITTING" 26 0.0512216718399145 NA -0.956857455854701
"1377" "tBodyAcc" 4 "SITTING" 27 0.0509641366847619 NA -0.975339322857143
"1378" "tBodyAcc" 4 "SITTING" 28 0.0489730819210185 NA -0.953281765787037
"1379" "tBodyAcc" 4 "SITTING" 29 0.050045825975 NA -0.974010465166667
"1380" "tBodyAcc" 4 "SITTING" 30 0.0535911074306452 NA -0.957377928763441
"1381" "tBodyAcc" 5 "STANDING" 1 0.0507260737389937 NA -0.98290861163522
"1382" "tBodyAcc" 5 "STANDING" 2 0.0511940363833333 NA -0.964772909938272
"1383" "tBodyAcc" 5 "STANDING" 3 0.0546957117129945 NA -0.923870288415301
"1384" "tBodyAcc" 5 "STANDING" 4 0.05828438145125 NA -0.911799499047619
"1385" "tBodyAcc" 5 "STANDING" 5 0.0577897032170833 NA -0.902453016964286
"1386" "tBodyAcc" 5 "STANDING" 6 0.0500165946438597 NA -0.942981241111111
"1387" "tBodyAcc" 5 "STANDING" 7 0.0561238916698113 NA -0.939924220251572
"1388" "tBodyAcc" 5 "STANDING" 8 0.0528982275197531 NA -0.951120034135802
"1389" "tBodyAcc" 5 "STANDING" 9 0.0556632712659259 NA -0.944557605851852
"1390" "tBodyAcc" 5 "STANDING" 10 0.0510481188030303 NA -0.946412255227273
"1391" "tBodyAcc" 5 "STANDING" 11 0.050609947893617 NA -0.981844974397163
"1392" "tBodyAcc" 5 "STANDING" 12 0.0516595269480874 NA -0.941689682224044
"1393" "tBodyAcc" 5 "STANDING" 13 0.0496150313005848 NA -0.969327076842105
"1394" "tBodyAcc" 5 "STANDING" 14 0.0538400328675556 NA -0.941356980611111
"1395" "tBodyAcc" 5 "STANDING" 15 0.0515511117477987 NA -0.957506551194969
"1396" "tBodyAcc" 5 "STANDING" 16 0.0544132355260684 NA -0.967614680384615
"1397" "tBodyAcc" 5 "STANDING" 17 0.0496994504504701 NA -0.976601087606838
"1398" "tBodyAcc" 5 "STANDING" 18 0.051123366043379 NA -0.969372369406393
"1399" "tBodyAcc" 5 "STANDING" 19 0.0512353165675799 NA -0.962313640502283
"1400" "tBodyAcc" 5 "STANDING" 20 0.0532015466032877 NA -0.918587617990868
"1401" "tBodyAcc" 5 "STANDING" 21 0.049941971251573 NA -0.957048331198502
"1402" "tBodyAcc" 5 "STANDING" 22 0.0527433723389947 NA -0.949965156931217
"1403" "tBodyAcc" 5 "STANDING" 23 0.0498515835636765 NA -0.957758585735294
"1404" "tBodyAcc" 5 "STANDING" 24 0.0525492653410242 NA -0.951470458550725
"1405" "tBodyAcc" 5 "STANDING" 25 0.0514345903331982 NA -0.970394013603604
"1406" "tBodyAcc" 5 "STANDING" 26 0.0514094694413063 NA -0.96850797518018
"1407" "tBodyAcc" 5 "STANDING" 27 0.051712622385 NA -0.969843815791667
"1408" "tBodyAcc" 5 "STANDING" 28 0.0513173904813924 NA -0.919520559873418
"1409" "tBodyAcc" 5 "STANDING" 29 0.0506818038210256 NA -0.981857281794872
"1410" "tBodyAcc" 5 "STANDING" 30 0.0504467001785311 NA -0.927354850338983
"1411" "tBodyAcc" 6 "LAYING" 1 0.0226269123102 NA -0.863648425482667
"1412" "tBodyAcc" 6 "LAYING" 2 0.0519896845944444 NA -0.979523386805556
"1413" "tBodyAcc" 6 "LAYING" 3 0.0517535655768817 NA -0.969508406182796
"1414" "tBodyAcc" 6 "LAYING" 4 0.045955960187037 NA -0.95285836537037
"1415" "tBodyAcc" 6 "LAYING" 5 0.0506975031923077 NA -0.96793087974359
"1416" "tBodyAcc" 6 "LAYING" 6 0.0350946775719298 NA -0.927970116263158
"1417" "tBodyAcc" 6 "LAYING" 7 0.042791501924359 NA -0.938584881538462
"1418" "tBodyAcc" 6 "LAYING" 8 0.0459269146360494 NA -0.936807943259259
"1419" "tBodyAcc" 6 "LAYING" 9 0.0437063312326667 NA -0.9331110506
"1420" "tBodyAcc" 6 "LAYING" 10 0.0462558158793103 NA -0.958069824482759
"1421" "tBodyAcc" 6 "LAYING" 11 0.0513821958584795 NA -0.976095126900585
"1422" "tBodyAcc" 6 "LAYING" 12 0.0448109718728889 NA -0.950908177611111
"1423" "tBodyAcc" 6 "LAYING" 13 0.050648013861828 NA -0.956744311451613
"1424" "tBodyAcc" 6 "LAYING" 14 0.0450332143346405 NA -0.90917695
"1425" "tBodyAcc" 6 "LAYING" 15 0.0514385860009722 NA -0.954867269722222
"1426" "tBodyAcc" 6 "LAYING" 16 0.0501021060907619 NA -0.960747618666667
"1427" "tBodyAcc" 6 "LAYING" 17 0.0486425350667606 NA -0.957076714225352
"1428" "tBodyAcc" 6 "LAYING" 18 0.0498662935179487 NA -0.986115744153846
"1429" "tBodyAcc" 6 "LAYING" 19 0.0488431950614458 NA -0.974380795100402
"1430" "tBodyAcc" 6 "LAYING" 20 0.0402643105181373 NA -0.966306431127451
"1431" "tBodyAcc" 6 "LAYING" 21 0.0498827784602222 NA -0.952544358740741
"1432" "tBodyAcc" 6 "LAYING" 22 0.0516319366971296 NA -0.934652453842593
"1433" "tBodyAcc" 6 "LAYING" 23 0.0493752827037037 NA -0.968763228657407
"1434" "tBodyAcc" 6 "LAYING" 24 0.0494195788944444 NA -0.974892480648148
"1435" "tBodyAcc" 6 "LAYING" 25 0.0438228773287671 NA -0.772716386228311
"1436" "tBodyAcc" 6 "LAYING" 26 0.0491512504828947 NA -0.979058936754386
"1437" "tBodyAcc" 6 "LAYING" 27 0.049471999490991 NA -0.982942730990991
"1438" "tBodyAcc" 6 "LAYING" 28 0.0502716145716667 NA -0.956908472916667
"1439" "tBodyAcc" 6 "LAYING" 29 0.0535455267391304 NA -0.987238550676328
"1440" "tBodyAcc" 6 "LAYING" 30 0.0526421134033333 NA -0.965869525238095
"1441" "tBodyAccJerk" 1 "WALKING" 1 0.0327151122421053 NA -0.183104296731228
"1442" "tBodyAccJerk" 1 "WALKING" 2 0.0293175582076271 NA -0.293407705962712
"1443" "tBodyAccJerk" 1 "WALKING" 3 0.0286370302725862 NA -0.281042573228161
"1444" "tBodyAccJerk" 1 "WALKING" 4 0.0268470843888889 NA -0.423199708871667
"1445" "tBodyAccJerk" 1 "WALKING" 5 0.0227842297230357 NA -0.335608695352381
"1446" "tBodyAccJerk" 1 "WALKING" 6 0.0153620346959064 NA -0.233491086563743
"1447" "tBodyAccJerk" 1 "WALKING" 7 0.029179560694152 NA -0.183419878454269
"1448" "tBodyAccJerk" 1 "WALKING" 8 0.021208691686875 NA -0.135967226611111
"1449" "tBodyAccJerk" 1 "WALKING" 9 0.0319363151505769 NA -0.297809415987179
"1450" "tBodyAccJerk" 1 "WALKING" 10 0.0245271831050314 NA -0.16292717065283
"1451" "tBodyAccJerk" 1 "WALKING" 11 0.0274581175751412 NA -0.443530101666667
"1452" "tBodyAccJerk" 1 "WALKING" 12 0.0235223222145333 NA -0.205062805881667
"1453" "tBodyAccJerk" 1 "WALKING" 13 0.0300050526171345 NA -0.179664787649591
"1454" "tBodyAccJerk" 1 "WALKING" 14 0.0387253728664972 NA -0.423875892485876
"1455" "tBodyAccJerk" 1 "WALKING" 15 0.033113887988142 NA -0.363804184098086
"1456" "tBodyAccJerk" 1 "WALKING" 16 0.0301049522607843 NA -0.420681938169935
"1457" "tBodyAccJerk" 1 "WALKING" 17 0.0382346820945355 NA -0.327778150149727
"1458" "tBodyAccJerk" 1 "WALKING" 18 0.0385706890095238 NA -0.440513846011905
"1459" "tBodyAccJerk" 1 "WALKING" 19 0.0212943681397533 NA 0.00394778374814102
"1460" "tBodyAccJerk" 1 "WALKING" 20 0.0231353495535948 NA -0.0779995773568627
"1461" "tBodyAccJerk" 1 "WALKING" 21 0.0234652718096154 NA -0.191581954739442
"1462" "tBodyAccJerk" 1 "WALKING" 22 0.0342964372776087 NA -0.0172449676594203
"1463" "tBodyAccJerk" 1 "WALKING" 23 0.037239798289209 NA -0.113047120559887
"1464" "tBodyAccJerk" 1 "WALKING" 24 0.024559739287931 NA -0.426424294195402
"1465" "tBodyAccJerk" 1 "WALKING" 25 0.0241107454785135 NA -0.555280684594595
"1466" "tBodyAccJerk" 1 "WALKING" 26 0.0262395102222034 NA -0.329266662265537
"1467" "tBodyAccJerk" 1 "WALKING" 27 0.0164310576146199 NA -0.273821006876316
"1468" "tBodyAccJerk" 1 "WALKING" 28 0.0360439104802469 NA -0.364431258925926
"1469" "tBodyAccJerk" 1 "WALKING" 29 0.0390589511050314 NA -0.256788732358365
"1470" "tBodyAccJerk" 1 "WALKING" 30 0.0278131030528205 NA -0.388820690302564
"1471" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 1 0.0250988308767296 NA -0.51057061490566
"1472" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 2 0.0280741226879861 NA -0.345172397733333
"1473" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 3 0.034411193159096 NA -0.472865564451412
"1474" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 4 0.0276339662153846 NA -0.462842171519231
"1475" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 5 0.0226554771369504 NA -0.329097403070922
"1476" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 6 0.0244806728006536 NA -0.260843769668562
"1477" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 7 0.0238593623686275 NA -0.514286382614379
"1478" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 8 0.0093479603700813 NA -0.215495728286179
"1479" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 9 0.026051070927619 NA -0.522911552993197
"1480" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 10 0.0133922584617021 NA -0.324181246382979
"1481" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 11 0.0228157499001235 NA -0.555480026851852
"1482" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 12 0.0250125868173077 NA -0.463507438621795
"1483" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 13 0.0141838264139394 NA -0.490526911890909
"1484" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 14 0.0218197270308642 NA -0.344358804814815
"1485" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 15 0.0211800051708333 NA -0.415871825194444
"1486" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 16 0.0438929867326797 NA -0.513375402352941
"1487" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 17 0.0384118023006945 NA -0.433296178784722
"1488" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 18 0.0372548794385057 NA -0.630657561494253
"1489" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 19 0.0572137642315833 NA -0.2104826105525
"1490" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 20 0.0219009508944444 NA -0.32004210224183
"1491" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 21 0.0174645561546099 NA -0.396438010198582
"1492" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 22 0.0302695165419841 NA -0.179273895352381
"1493" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 23 0.0427582340254902 NA -0.367239224718954
"1494" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 24 0.0193046800236723 NA -0.512597562881356
"1495" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 25 0.0238562008788205 NA -0.701077451435897
"1496" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 26 0.0219824403853939 NA -0.456215675048485
"1497" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 27 0.0220667356104575 NA -0.509540874640523
"1498" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 28 0.0334908481689543 NA -0.427254334823529
"1499" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 29 0.0255282623336054 NA -0.416584592368707
"1500" "tBodyAccJerk" 2 "WALKING_UPSTAIRS" 30 0.0235158216307692 NA -0.628192257230769
"1501" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 1 0.024277930837415 NA -0.153206761170748
"1502" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 2 0.028608618992695 NA -0.0220149551319149
"1503" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 3 0.0271708088619728 NA -0.256325147421769
"1504" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 4 0.0318442331244444 NA -0.306216330143778
"1505" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 5 0.0482507300950355 NA -0.147682952079433
"1506" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 6 0.0347444985356944 NA 0.0349992593722222
"1507" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 7 0.0205824905652482 NA -0.204961346684043
"1508" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 8 0.0138276959859649 NA 0.174923605470175
"1509" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 9 0.0373773785873016 NA -0.217110831021429
"1510" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 10 0.0372981649526316 NA -0.0666443222490351
"1511" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 11 0.0308077984282609 NA -0.26331613655
"1512" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 12 0.0183579113231884 NA -0.143138327536232
"1513" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 13 0.0229626965806028 NA -0.180055062641135
"1514" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 14 0.0274974549640741 NA 0.0240391535900741
"1515" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 15 0.0254134419039683 NA -0.0845352750150794
"1516" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 16 0.0155539990347518 NA -0.222084420617731
"1517" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 17 0.0324899531345652 NA -0.314610525413043
"1518" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 18 0.0219901144187879 NA -0.495168156606061
"1519" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 19 0.0082845981965812 NA 0.293189546450427
"1520" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 20 0.0237775935837037 NA -0.0758440220748148
"1521" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 21 0.0187301101785185 NA -0.107838766894519
"1522" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 22 0.0446490511388889 NA -0.123677111092593
"1523" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 23 0.0314396195123457 NA 0.0472108823246296
"1524" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 24 0.0224398871813333 NA -0.265583386101818
"1525" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 25 0.026593462512069 NA -0.52837486862069
"1526" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 26 0.0308160145453333 NA -0.19795083184734
"1527" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 27 0.0332546404856061 NA -0.18380747045
"1528" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 28 0.0376166458478261 NA -0.139088490237681
"1529" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 29 0.0167479717354167 NA -0.193352532466875
"1530" "tBodyAccJerk" 3 "WALKING_DOWNSTAIRS" 30 0.0230006846198925 NA -0.296123383688172
"1531" "tBodyAccJerk" 4 "SITTING" 1 0.0244985416073759 NA -0.985237827021277
"1532" "tBodyAccJerk" 4 "SITTING" 2 0.0305191197161594 NA -0.984519340434783
"1533" "tBodyAccJerk" 4 "SITTING" 3 0.0237005498240385 NA -0.967586782435897
"1534" "tBodyAccJerk" 4 "SITTING" 4 0.018480603877 NA -0.966792355866667
"1535" "tBodyAccJerk" 4 "SITTING" 5 0.0251853678592727 NA -0.967142546969697
"1536" "tBodyAccJerk" 4 "SITTING" 6 0.0272373326137576 NA -0.957882038363636
"1537" "tBodyAccJerk" 4 "SITTING" 7 0.03157957848 NA -0.974624415763889
"1538" "tBodyAccJerk" 4 "SITTING" 8 0.0204717736782029 NA -0.983753055652174
"1539" "tBodyAccJerk" 4 "SITTING" 9 0.0260492436616667 NA -0.961067612933333
"1540" "tBodyAccJerk" 4 "SITTING" 10 0.027173446942963 NA -0.985986335864197
"1541" "tBodyAccJerk" 4 "SITTING" 11 0.0280993005122642 NA -0.976847805534591
"1542" "tBodyAccJerk" 4 "SITTING" 12 0.0285603520301961 NA -0.97321837620915
"1543" "tBodyAccJerk" 4 "SITTING" 13 0.0169744742249184 NA -0.988235637346939
"1544" "tBodyAccJerk" 4 "SITTING" 14 0.0197505244130988 NA -0.974950798333333
"1545" "tBodyAccJerk" 4 "SITTING" 15 0.022374275838678 NA -0.984433452485876
"1546" "tBodyAccJerk" 4 "SITTING" 16 0.0239293478107729 NA -0.985383106135266
"1547" "tBodyAccJerk" 4 "SITTING" 17 0.02637540417 NA -0.991168955729167
"1548" "tBodyAccJerk" 4 "SITTING" 18 0.0287853541051649 NA -0.988593500292398
"1549" "tBodyAccJerk" 4 "SITTING" 19 0.0302992938352329 NA -0.984338584931507
"1550" "tBodyAccJerk" 4 "SITTING" 20 0.0274108301962121 NA -0.976499193838384
"1551" "tBodyAccJerk" 4 "SITTING" 21 0.029212546927142 NA -0.984755273333333
"1552" "tBodyAccJerk" 4 "SITTING" 22 0.0224135892828495 NA -0.975125112634409
"1553" "tBodyAccJerk" 4 "SITTING" 23 0.0285497137093382 NA -0.979528878872549
"1554" "tBodyAccJerk" 4 "SITTING" 24 0.0266552922987108 NA -0.984267002352941
"1555" "tBodyAccJerk" 4 "SITTING" 25 0.0273901560940513 NA -0.98786092225641
"1556" "tBodyAccJerk" 4 "SITTING" 26 0.0251881108032479 NA -0.989494107136752
"1557" "tBodyAccJerk" 4 "SITTING" 27 0.0254872554398571 NA -0.988219856714286
"1558" "tBodyAccJerk" 4 "SITTING" 28 0.0306529464796296 NA -0.971611186296296
"1559" "tBodyAccJerk" 4 "SITTING" 29 0.0278989417501111 NA -0.989249797777778
"1560" "tBodyAccJerk" 4 "SITTING" 30 0.0276603600456989 NA -0.985816629032258
"1561" "tBodyAccJerk" 5 "STANDING" 1 0.0265557118692075 NA -0.990834817358491
"1562" "tBodyAccJerk" 5 "STANDING" 2 0.0255721495904938 NA -0.978328867222222
"1563" "tBodyAccJerk" 5 "STANDING" 3 0.0249116397774863 NA -0.957277636666667
"1564" "tBodyAccJerk" 5 "STANDING" 4 0.0148045639970655 NA -0.961331806964286
"1565" "tBodyAccJerk" 5 "STANDING" 5 0.019339287236369 NA -0.952565446607143
"1566" "tBodyAccJerk" 5 "STANDING" 6 0.025657225978655 NA -0.963347384853801
"1567" "tBodyAccJerk" 5 "STANDING" 7 0.0237654951400629 NA -0.971424735849057
"1568" "tBodyAccJerk" 5 "STANDING" 8 0.0289149848232099 NA -0.982750639938272
"1569" "tBodyAccJerk" 5 "STANDING" 9 0.0281241331534074 NA -0.968135665481481
"1570" "tBodyAccJerk" 5 "STANDING" 10 0.0293402639218182 NA -0.960690251287879
